 ex1018                    SWAT+ 2025-11-12        MODULAR Rev 2025.61.0.2.11-341-ga4e85d8                
          hru       year         mon         day     operation   lu_before         lu_after
        1514        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1515        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1516        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1517        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1518        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1519        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1520        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1521        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1522        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1523        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1524        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1525        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1526        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1527        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1528        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1529        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1530        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1531        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1532        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1533        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1534        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1535        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1536        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1537        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1538        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1539        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1540        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1541        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1542        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1543        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1544        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1545        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1546        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1547        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1548        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1549        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1550        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1551        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1552        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1553        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1554        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1555        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1556        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1557        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1558        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1559        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1560        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1561        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1562        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1563        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1564        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1565        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1566        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1567        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1568        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1569        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1570        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1571        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1572        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1573        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1574        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1575        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1576        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1577        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1578        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1579        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1580        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1581        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1582        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1583        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1584        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1585        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1586        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1587        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1588        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1589        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1590        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1591        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1592        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1593        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1594        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1595        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1596        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1597        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1598        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1599        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1600        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1601        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1602        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1603        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1604        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1605        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1606        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1607        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1608        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1609        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1610        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1611        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1612        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1613        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1614        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1615        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1616        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1617        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1618        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1619        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1620        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1621        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1622        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1623        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1624        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1625        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1626        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1627        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1628        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1629        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1630        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1631        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1632        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1633        2005           1           1     LU_CHANGE uidu_lum                                bsvg_lum                                   0   0
        1634        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1635        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1636        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1637        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1638        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1639        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1640        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1641        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1642        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1643        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1644        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1645        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1646        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1647        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1648        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1649        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1650        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1651        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1652        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1653        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1654        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1655        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1656        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1657        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1658        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1659        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1660        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1661        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1662        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1663        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1664        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1665        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1666        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1667        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1668        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1669        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1670        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1671        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1672        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1673        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1674        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1675        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1676        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1677        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1678        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1679        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1680        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1681        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1682        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1683        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1684        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1685        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1686        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1687        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1688        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1689        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1690        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1691        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1692        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1693        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1694        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1695        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1696        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1697        2005           1           1     LU_CHANGE past_lum                                bsvg_lum                                   0   0
        1698        2005           1           1     LU_CHANGE past_lum                                bsvg_lum                                   0   0
        1699        2005           1           1     LU_CHANGE wetw_lum                                bsvg_lum                                   0   0
        1700        2005           1           1     LU_CHANGE uidu_lum                                bsvg_lum                                   0   0
        1701        2005           1           1     LU_CHANGE uidu_lum                                bsvg_lum                                   0   0
        1702        2005           1           1     LU_CHANGE uidu_lum                                bsvg_lum                                   0   0
        1703        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1704        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1705        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1706        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1707        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1708        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1709        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1710        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1711        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1712        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1713        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1714        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1715        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1716        2005           1           1     LU_CHANGE urld_lum                                bsvg_lum                                   0   0
        1717        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1718        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1719        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1720        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1721        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1722        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1723        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1724        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1725        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1726        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1727        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1728        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1729        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1730        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1731        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1732        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1733        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1734        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1735        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1736        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1737        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1738        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1739        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1740        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1741        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1742        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1743        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1744        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1745        2005           1           1     LU_CHANGE urld_lum                                bsvg_lum                                   0   0
        1746        2005           1           1     LU_CHANGE urhd_lum                                bsvg_lum                                   0   0
        1747        2005           1           1     LU_CHANGE urhd_lum                                bsvg_lum                                   0   0
        1748        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1749        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1750        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1751        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1752        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1753        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1754        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1755        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1756        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1757        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1758        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1759        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1760        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1761        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1762        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1763        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1764        2005           1           1     LU_CHANGE hay_lum                                 bsvg_lum                                   0   0
        1765        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1766        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1767        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1768        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1769        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1770        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1771        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1772        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1773        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1774        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1775        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1776        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1777        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1778        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1779        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1780        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1781        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1782        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1783        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1784        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1785        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1786        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1787        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1788        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1789        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1790        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1791        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1792        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1793        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1794        2005           1           1     LU_CHANGE bsvg_lum                                bsvg_lum                                   0   0
        1795        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1796        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1797        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1798        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1799        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1800        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1801        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1802        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1803        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1804        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1805        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1806        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1807        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
        1808        2005           1           1     LU_CHANGE frst_lum                                bsvg_lum                                   0   0
