 ex1018                    SWAT+ 2025-11-12        MODULAR Rev 2025.61.0.2.11-341-ga4e85d8                
  jday,   mon,   day,    yr,   unit , gis_id , name           ,      sedyld,     sedorgn,     sedorgp,     surqno3,     lat3no3,    surqsolp,        usle,     sedminp,     tileno3,     lchlabp,    tilelabp,      satexn,    plant_cov   ,    mgt_ops                   ,       percn
      ,      ,      ,      ,        ,        ,                ,         tha,        kgha,        kgha,        kgha,        kgha,        kgha,        tons,        kgha,        kgha,        kgha,        kgha,        kgha,                ,                              ,        kgha
365,12,31,2018,76,76,hru00076        ,.593E-10,.154E-06,.154E-06,.154E-06,.00,.154E-06,.00,.307E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,77,77,hru00077        ,.288E-08,.324E-06,.324E-06,.324E-06,.00,.324E-06,.00,.647E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,78,78,hru00078        ,.289E-07,.361E-06,.361E-06,.361E-06,.00,.361E-06,.00,.722E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,79,79,hru00079        ,.282E-05,.108E-04,.139E-05,.278E-03,.333E-03,.138E-05,.00,.192E-05,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,80,80,hru00080        ,.868E-06,.338E-05,.474E-06,.278E-03,.125E-04,.132E-05,.00,.681E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,81,81,hru00081        ,.137E-04,.300E-04,.375E-05,.279E-03,.242E-02,.154E-05,.00,.509E-05,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,82,82,hru00082        ,.382E-04,.743E-04,.892E-05,.279E-03,.379E-02,.158E-05,.00,.118E-04,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,83,83,hru00083        ,.860E-04,.157E-03,.185E-04,.279E-03,.567E-02,.158E-05,.00,.242E-04,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,84,84,hru00084        ,.865E-06,.305E-05,.441E-06,.321E-03,.198E-04,.131E-05,.00,.687E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,85,85,hru00085        ,.343E-05,.105E-04,.140E-05,.321E-03,.293E-03,.141E-05,.00,.211E-05,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,86,86,hru00086        ,.575E-04,.982E-04,.117E-04,.321E-03,.363E-02,.157E-05,.00,.169E-04,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,87,87,hru00087        ,.195E-04,.338E-04,.422E-05,.321E-03,.218E-02,.157E-05,.00,.624E-05,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,88,88,hru00088        ,.811E-10,.232E-06,.232E-06,.232E-06,.386E-04,.232E-06,.00,.464E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,89,89,hru00089        ,.430E-09,.328E-06,.328E-06,.328E-06,.336E-03,.328E-06,.00,.656E-06,.00,.00,.00,.00,                                        ,                                        ,.00
