 ex1018                    SWAT+ 2025-11-12        MODULAR Rev 2025.61.0.2.11-341-ga4e85d8                
       jday,        mon,        day,         yr,            unit,              gis_id ,    name        ,          sed_c,         surq_c,       surq_doc,       surq_dic,         latq_c,       latq_doc,       latq_dic,         perc_c,       perc_doc,       perc_dic,      res_decay,      man_app_c,    man_graze_c,          rsp_c,         emit_c
           ,           ,           ,           ,                ,                     ,                ,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha
365,12,31,2018,3945,3945,hru03945        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3946,3946,hru03946        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3947,3947,hru03947        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3948,3948,hru03948        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3949,3949,hru03949        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3950,3950,hru03950        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3951,3951,hru03951        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3952,3952,hru03952        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3953,3953,hru03953        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3954,3954,hru03954        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3955,3955,hru03955        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3956,3956,hru03956        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3957,3957,hru03957        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3958,3958,hru03958        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3959,3959,hru03959        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3960,3960,hru03960        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3961,3961,hru03961        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3962,3962,hru03962        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3963,3963,hru03963        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3964,3964,hru03964        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3965,3965,hru03965        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3966,3966,hru03966        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3967,3967,hru03967        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3968,3968,hru03968        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3969,3969,hru03969        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3970,3970,hru03970        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3971,3971,hru03971        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3972,3972,hru03972        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3973,3973,hru03973        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3974,3974,hru03974        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3975,3975,hru03975        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3976,3976,hru03976        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3977,3977,hru03977        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3978,3978,hru03978        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3979,3979,hru03979        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3980,3980,hru03980        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3981,3981,hru03981        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3982,3982,hru03982        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3983,3983,hru03983        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3984,3984,hru03984        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3985,3985,hru03985        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3986,3986,hru03986        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3987,3987,hru03987        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3988,3988,hru03988        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3989,3989,hru03989        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3990,3990,hru03990        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3991,3991,hru03991        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3992,3992,hru03992        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3993,3993,hru03993        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3994,3994,hru03994        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3995,3995,hru03995        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3996,3996,hru03996        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3997,3997,hru03997        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3998,3998,hru03998        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,3999,3999,hru03999        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4000,4000,hru04000        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4001,4001,hru04001        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4002,4002,hru04002        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4003,4003,hru04003        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4004,4004,hru04004        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4005,4005,hru04005        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4006,4006,hru04006        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4007,4007,hru04007        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4008,4008,hru04008        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4009,4009,hru04009        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4010,4010,hru04010        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4011,4011,hru04011        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4012,4012,hru04012        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4013,4013,hru04013        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4014,4014,hru04014        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4015,4015,hru04015        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4016,4016,hru04016        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4017,4017,hru04017        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4018,4018,hru04018        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4019,4019,hru04019        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4020,4020,hru04020        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4021,4021,hru04021        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4022,4022,hru04022        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4023,4023,hru04023        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4024,4024,hru04024        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4025,4025,hru04025        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4026,4026,hru04026        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4027,4027,hru04027        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4028,4028,hru04028        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4029,4029,hru04029        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4030,4030,hru04030        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4031,4031,hru04031        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4032,4032,hru04032        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4033,4033,hru04033        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4034,4034,hru04034        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4035,4035,hru04035        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4036,4036,hru04036        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4037,4037,hru04037        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4038,4038,hru04038        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4039,4039,hru04039        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4040,4040,hru04040        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4041,4041,hru04041        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4042,4042,hru04042        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4043,4043,hru04043        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4044,4044,hru04044        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4045,4045,hru04045        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4046,4046,hru04046        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4047,4047,hru04047        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4048,4048,hru04048        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4049,4049,hru04049        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4050,4050,hru04050        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4051,4051,hru04051        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4052,4052,hru04052        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4053,4053,hru04053        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4054,4054,hru04054        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4055,4055,hru04055        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4056,4056,hru04056        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4057,4057,hru04057        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4058,4058,hru04058        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4059,4059,hru04059        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4060,4060,hru04060        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4061,4061,hru04061        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4062,4062,hru04062        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4063,4063,hru04063        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4064,4064,hru04064        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4065,4065,hru04065        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4066,4066,hru04066        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4067,4067,hru04067        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4068,4068,hru04068        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4069,4069,hru04069        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4070,4070,hru04070        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4071,4071,hru04071        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4072,4072,hru04072        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4073,4073,hru04073        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4074,4074,hru04074        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4075,4075,hru04075        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4076,4076,hru04076        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4077,4077,hru04077        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4078,4078,hru04078        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4079,4079,hru04079        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4080,4080,hru04080        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4081,4081,hru04081        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4082,4082,hru04082        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4083,4083,hru04083        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4084,4084,hru04084        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4085,4085,hru04085        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4086,4086,hru04086        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4087,4087,hru04087        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4088,4088,hru04088        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4089,4089,hru04089        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4090,4090,hru04090        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4091,4091,hru04091        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4092,4092,hru04092        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4093,4093,hru04093        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4094,4094,hru04094        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4095,4095,hru04095        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4096,4096,hru04096        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4097,4097,hru04097        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4098,4098,hru04098        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4099,4099,hru04099        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4100,4100,hru04100        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4101,4101,hru04101        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4102,4102,hru04102        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4103,4103,hru04103        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4104,4104,hru04104        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4105,4105,hru04105        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4106,4106,hru04106        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4107,4107,hru04107        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4108,4108,hru04108        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4109,4109,hru04109        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4110,4110,hru04110        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4111,4111,hru04111        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4112,4112,hru04112        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4113,4113,hru04113        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4114,4114,hru04114        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4115,4115,hru04115        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4116,4116,hru04116        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4117,4117,hru04117        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4118,4118,hru04118        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4119,4119,hru04119        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4120,4120,hru04120        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4121,4121,hru04121        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4122,4122,hru04122        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4123,4123,hru04123        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4124,4124,hru04124        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4125,4125,hru04125        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4126,4126,hru04126        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4127,4127,hru04127        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4128,4128,hru04128        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4129,4129,hru04129        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4130,4130,hru04130        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4131,4131,hru04131        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4132,4132,hru04132        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4133,4133,hru04133        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4134,4134,hru04134        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4135,4135,hru04135        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4136,4136,hru04136        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4137,4137,hru04137        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4138,4138,hru04138        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4139,4139,hru04139        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4140,4140,hru04140        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4141,4141,hru04141        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4142,4142,hru04142        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4143,4143,hru04143        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4144,4144,hru04144        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4145,4145,hru04145        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4146,4146,hru04146        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4147,4147,hru04147        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,4148,4148,hru04148        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
