 ceap_07010101             SWAT+ 2025-09-15        MODULAR Rev 2025.61.0.2.5-359-g015381a                 
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn    plant_cov       mgt_ops                          percn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha                                                      kgha
   205     7    23  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   205     7    23  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   206     7    24  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   206     7    24  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   206     7    24  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   207     7    25  2000       1       1  HRU_1                  0.000       0.001       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   207     7    25  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   207     7    25  2000       3       3  HRU_3                  0.000       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   208     7    26  2000       1       1  HRU_1                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   208     7    26  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   208     7    26  2000       3       3  HRU_3                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   209     7    27  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   209     7    27  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   209     7    27  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   210     7    28  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   210     7    28  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   210     7    28  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   211     7    29  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   211     7    29  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   211     7    29  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   212     7    30  2000       1       1  HRU_1                  0.028       0.095       0.012       0.000       0.001       0.000       0.000       0.003       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   212     7    30  2000       2       2  HRU_2                  0.003       0.019       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   212     7    30  2000       3       3  HRU_3                  0.002       0.005       0.001       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   213     7    31  2000       1       1  HRU_1                  0.000       0.020       0.002       0.000       0.000       0.000       0.000       0.001       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   213     7    31  2000       2       2  HRU_2                  0.000       0.009       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   213     7    31  2000       3       3  HRU_3                  0.000       0.003       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   214     8     1  2000       1       1  HRU_1                  0.000       0.004       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   214     8     1  2000       2       2  HRU_2                  0.000       0.004       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   214     8     1  2000       3       3  HRU_3                  0.000       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   215     8     2  2000       1       1  HRU_1                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   215     8     2  2000       2       2  HRU_2                  0.000       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   215     8     2  2000       3       3  HRU_3                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   216     8     3  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   216     8     3  2000       2       2  HRU_2                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   216     8     3  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   217     8     4  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   217     8     4  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   217     8     4  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   218     8     5  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   218     8     5  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   218     8     5  2000       3       3  HRU_3                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   219     8     6  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   219     8     6  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   219     8     6  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   220     8     7  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   220     8     7  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   220     8     7  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   221     8     8  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   221     8     8  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   221     8     8  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   222     8     9  2000       1       1  HRU_1                  0.081       0.235       0.029       0.000       0.001       0.000       0.000       0.008       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   222     8     9  2000       2       2  HRU_2                  0.008       0.062       0.008       0.000       0.000       0.000       0.000       0.001       0.000       0.000       0.000       0.000   swht            null                                 0.000
   222     8     9  2000       3       3  HRU_3                  0.003       0.009       0.001       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   223     8    10  2000       1       1  HRU_1                  0.000       0.049       0.006       0.000       0.000       0.000       0.000       0.002       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   223     8    10  2000       2       2  HRU_2                  0.000       0.027       0.003       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   223     8    10  2000       3       3  HRU_3                  0.000       0.005       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   224     8    11  2000       1       1  HRU_1                  0.000       0.010       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   224     8    11  2000       2       2  HRU_2                  0.000       0.012       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   224     8    11  2000       3       3  HRU_3                  0.000       0.003       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   225     8    12  2000       1       1  HRU_1                  0.000       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   225     8    12  2000       2       2  HRU_2                  0.000       0.005       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   225     8    12  2000       3       3  HRU_3                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   226     8    13  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   226     8    13  2000       2       2  HRU_2                  0.000       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   226     8    13  2000       3       3  HRU_3                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   227     8    14  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   227     8    14  2000       2       2  HRU_2                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   227     8    14  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   228     8    15  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   228     8    15  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   228     8    15  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   229     8    16  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   229     8    16  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   229     8    16  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   230     8    17  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   230     8    17  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   230     8    17  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   231     8    18  2000       1       1  HRU_1                  0.145       0.412       0.050       0.001       0.001       0.000       0.000       0.013       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   231     8    18  2000       2       2  HRU_2                  0.019       0.150       0.018       0.000       0.000       0.000       0.000       0.002       0.000       0.000       0.000       0.000   swht            null                                 0.000
   231     8    18  2000       3       3  HRU_3                  0.004       0.013       0.002       0.001       0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   232     8    19  2000       1       1  HRU_1                  0.000       0.085       0.010       0.000       0.000       0.000       0.000       0.003       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   232     8    19  2000       2       2  HRU_2                  0.000       0.066       0.008       0.000       0.000       0.000       0.000       0.001       0.000       0.000       0.000       0.000   swht            null                                 0.000
   232     8    19  2000       3       3  HRU_3                  0.000       0.007       0.001       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.002
   233     8    20  2000       1       1  HRU_1                  0.001       0.007       0.001       0.000       0.001       0.000       0.000       0.000       0.000       0.005       0.000       0.000   soyb            null                                 0.399
   233     8    20  2000       2       2  HRU_2                  0.000       0.029       0.004       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   233     8    20  2000       3       3  HRU_3                  0.000       0.005       0.001       0.001       0.000       0.000       0.000       0.000       0.000       0.006       0.000       0.000   swht            null                                 0.817
   234     8    21  2000       1       1  HRU_1                  0.000       0.006       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   234     8    21  2000       2       2  HRU_2                  0.000       0.013       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   234     8    21  2000       3       3  HRU_3                  0.000       0.003       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.001       0.000       0.000   swht            null                                 0.084
   235     8    22  2000       1       1  HRU_1                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.001       0.000       0.000   soyb            null                                 0.086
   235     8    22  2000       2       2  HRU_2                  0.000       0.006       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   235     8    22  2000       3       3  HRU_3                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.001       0.000       0.000   swht            null                                 0.101
   236     8    23  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   236     8    23  2000       2       2  HRU_2                  0.000       0.003       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   236     8    23  2000       3       3  HRU_3                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.009
   237     8    24  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   237     8    24  2000       2       2  HRU_2                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   237     8    24  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   238     8    25  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   238     8    25  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   238     8    25  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   239     8    26  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   239     8    26  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   239     8    26  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   240     8    27  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   240     8    27  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   240     8    27  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   241     8    28  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   241     8    28  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   241     8    28  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   242     8    29  2000       1       1  HRU_1                  0.001       0.002       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.007       0.000       0.000   soyb            null                                 0.761
   242     8    29  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   242     8    29  2000       3       3  HRU_3                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.005       0.000       0.000   swht            null                                 0.597
   243     8    30  2000       1       1  HRU_1                  0.000       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.001
   243     8    30  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   243     8    30  2000       3       3  HRU_3                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.001       0.000       0.000   swht            null                                 0.062
   244     8    31  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   244     8    31  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   244     8    31  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.006
   245     9     1  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   245     9     1  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   245     9     1  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   246     9     2  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   246     9     2  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   246     9     2  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   247     9     3  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   247     9     3  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   247     9     3  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   248     9     4  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   248     9     4  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   248     9     4  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   249     9     5  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   249     9     5  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   249     9     5  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   250     9     6  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   250     9     6  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   250     9     6  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   251     9     7  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   251     9     7  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   251     9     7  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   252     9     8  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   252     9     8  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   252     9     8  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   253     9     9  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   253     9     9  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   253     9     9  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   254     9    10  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   254     9    10  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   254     9    10  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   255     9    11  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   255     9    11  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   255     9    11  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   256     9    12  2000       1       1  HRU_1                  0.037       0.110       0.014       0.000       0.001       0.000       0.000       0.004       0.000       0.008       0.000       0.000   soyb            null                                 1.072
   256     9    12  2000       2       2  HRU_2                  0.002       0.019       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   256     9    12  2000       3       3  HRU_3                  0.001       0.004       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.005       0.000       0.000   swht            null                                 0.782
   257     9    13  2000       1       1  HRU_1                  0.000       0.023       0.003       0.000       0.000       0.000       0.000       0.001       0.000       0.000       0.000       0.000   soyb            null                                 0.001
   257     9    13  2000       2       2  HRU_2                  0.000       0.008       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   257     9    13  2000       3       3  HRU_3                  0.000       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.001       0.000       0.000   swht            null                                 0.082
   258     9    14  2000       1       1  HRU_1                  0.000       0.005       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   258     9    14  2000       2       2  HRU_2                  0.000       0.004       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   258     9    14  2000       3       3  HRU_3                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.008
   259     9    15  2000       1       1  HRU_1                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   259     9    15  2000       2       2  HRU_2                  0.000       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   259     9    15  2000       3       3  HRU_3                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   260     9    16  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   260     9    16  2000       2       2  HRU_2                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   260     9    16  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   261     9    17  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   261     9    17  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   261     9    17  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
